year,action_country_code,event_count,total_num_mentions
2018-01-01,MD,1407,17259
2018-01-01,MF,43,381
2018-01-01,MG,1377,15522
2018-01-01,MH,63,419
2018-01-01,MI,7309,45600
2018-01-01,MJ,790,22291
2018-01-01,MK,2593,44922
2018-01-01,ML,7647,172940
2018-01-01,MN,615,4557
2018-01-01,MO,8474,132817
2018-01-01,MP,780,5761
2018-01-01,MR,1151,18006
2018-01-01,MT,7663,72268
2018-01-01,MU,3618,49120
2018-01-01,MV,4560,136052
2018-01-01,MX,70212,1234576
2018-01-01,MY,35001,379168
2018-01-01,MZ,3429,40099
2018-01-01,NC,320,6938
2018-01-01,NE,38,303
2018-01-01,NF,13,128
2018-01-01,NG,7003,110532
2018-01-01,NH,494,4933
2018-01-01,NI,192393,1615240
2018-01-01,NL,20025,271376
2018-01-01,NO,8866,100011
2018-01-01,NP,12569,117090
2018-01-01,NR,957,20250
2018-01-01,NS,440,2824
2018-01-01,NT,10,26
2018-01-01,NU,9249,199255
2018-01-01,NZ,30733,337198
2018-01-01,OC,496,9125
2018-01-01,OD,6582,131106
2018-01-01,OS,2759,41361
2018-01-01,PA,983,13333
2018-01-01,PC,237,4620
2018-01-01,PE,10323,174235
2018-01-01,PF,43,207
2018-01-01,PG,71,447
2018-01-01,PK,163023,1817240
2018-01-01,PL,17413,248447
2018-01-01,PM,6579,91785
2018-01-01,PO,6792,105239
2018-01-01,PP,2551,30074
2018-01-01,PS,272,10560
2018-01-01,PU,129,641
2018-01-01,QA,6116,57109
2018-01-01,RB,5793,118451
2018-01-01,RE,301,3972
2018-01-01,RI,3243,75687
2018-01-01,RM,527,3645
2018-01-01,RN,57,285
2018-01-01,RO,7625,141900
2018-01-01,RP,78676,645804
2018-01-01,RQ,3835,51223
2018-01-01,RS,181296,2832369
2018-01-01,RW,7660,96112
2018-01-01,SA,84122,1361423
2018-01-01,SB,6,19
2018-01-01,SC,85,533
2018-01-01,SE,406,2360
2018-01-01,SF,99349,750857
2018-01-01,SG,2637,36727
2018-01-01,SH,23,146
2018-01-01,SI,842,14372
2018-01-01,SL,3705,31058
2018-01-01,SM,45,266
2018-01-01,SN,12775,131745
2018-01-01,SO,26405,525961
2018-01-01,SP,37455,550657
2018-01-01,ST,447,3056
2018-01-01,SU,18274,203628
2018-01-01,SV,208,5774
2018-01-01,SW,16172,251811
2018-01-01,SY,184033,3325237
2018-01-01,SZ,17443,199595
2018-01-01,TD,6046,40676
2018-01-01,TH,25352,336848
2018-01-01,TI,2979,45729
2018-01-01,TK,67,266
2018-01-01,TL,6,37
2018-01-01,TN,875,12623
2018-01-01,TO,929,10249
2018-01-01,TP,29,211
2018-01-01,TS,6801,93087
2018-01-01,TT,373,2669
2018-01-01,TU,101254,1419225
2018-01-01,TV,37,326
2018-01-01,TW,10043,121528
2018-01-01,TX,1082,7494
2018-01-01,TZ,8338,109430
2018-01-01,UG,22970,236063
2018-01-01,UK,291916,4478202
2018-01-01,UP,38897,445636
2018-01-01,US,2800298,53971207
2018-01-01,UV,3134,72493
2018-01-01,UY,640,4737
2018-01-01,UZ,3081,33315
2018-01-01,VC,668,5260
2018-01-01,VE,15801,252992
2018-01-01,VI,265,3450
2018-01-01,VM,33268,485266
2018-01-01,VQ,483,5866
2018-01-01,VT,1082,19807
2018-01-01,WA,5224,33673
2018-01-01,WE,25738,736425
2018-01-01,WI,243,1344
2018-01-01,WQ,23,71
2018-01-01,WS,2065,13718
2018-01-01,WZ,1093,9473
2018-01-01,YI,276,1699
2018-01-01,YM,42586,696172
2018-01-01,ZA,6056,47112
2018-01-01,ZI,29265,390557
